date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2002-01-31,172000.0,165000.0,1,Summer,True,False,False,False,2002,120,3,150000.00000000012,164928.57142857142,161086.66666666672
2002-02-28,180000.00000000012,172000.0,2,Summer,True,False,False,False,2002,121,3,163500.0,168071.42857142858,161920.00000000006
2002-03-31,185000.0,180000.00000000012,3,Autumn,False,False,False,True,2002,122,6,156999.99999999988,170428.57142857142,162420.00000000006
2002-04-30,190000.0000000001,185000.0,4,Autumn,False,False,False,True,2002,123,1,175000.0,174428.57142857142,163386.6666666667
2002-05-31,170000.00000000012,190000.0000000001,5,Autumn,False,False,False,True,2002,124,4,169000.0,176571.4285714286,164386.6666666667
2002-06-30,163000.00000000012,170000.00000000012,6,Winter,False,True,False,False,2002,125,6,175000.0,176714.28571428574,163986.6666666667
2002-07-31,185500.0000000001,163000.00000000012,7,Winter,False,True,False,False,2002,126,2,165000.0,175000.00000000006,164086.6666666667
2002-08-31,165000.0,185500.0000000001,8,Winter,False,True,False,False,2002,127,5,172000.0,177928.5714285715,165170.00000000003
2002-09-30,191500.0000000001,165000.0,9,Spring,False,False,True,False,2002,128,0,180000.00000000012,176928.5714285715,165670.00000000003
2002-10-31,185000.0,191500.0000000001,10,Spring,False,False,True,False,2002,129,3,185000.0,178571.42857142867,166886.66666666672
2002-11-30,220000.0000000001,185000.0,11,Spring,False,False,True,False,2002,130,5,190000.0000000001,178571.42857142864,167916.66666666672
2002-12-31,185000.0,220000.0000000001,12,Summer,True,False,False,False,2002,131,1,170000.00000000012,182857.14285714293,170183.3333333334
2003-01-31,216000.0,185000.0,1,Summer,True,False,False,False,2003,132,4,163000.00000000012,185000.00000000006,171183.3333333334
2003-02-28,235000.0000000001,216000.0,2,Summer,True,False,False,False,2003,133,4,185500.0000000001,192571.4285714286,173483.3333333334
2003-03-31,250000.0,235000.0000000001,3,Autumn,False,False,False,True,2003,134,0,165000.0,199642.8571428572,176383.3333333334
2003-04-30,235000.0000000001,250000.0,4,Autumn,False,False,False,True,2003,135,2,191500.0000000001,211785.71428571432,179050.00000000006
2003-05-31,240000.0,235000.0000000001,5,Autumn,False,False,False,True,2003,136,5,185000.0,218000.00000000003,180716.66666666672
2003-06-30,255000.0000000001,240000.0,6,Winter,False,True,False,False,2003,137,0,220000.0000000001,225857.1428571429,183516.66666666672
2003-07-31,243564.0,255000.0000000001,7,Winter,False,True,False,False,2003,138,3,185000.0,230857.1428571429,186550.00000000003
2003-08-31,253200.0,243564.0,8,Winter,False,True,False,False,2003,139,6,216000.0,239223.4285714286,189218.80000000002
2003-09-30,283000.0,253200.0,9,Spring,False,False,True,False,2003,140,1,235000.0000000001,244537.71428571432,192308.80000000002
2003-10-31,292000.0000000001,283000.0,10,Spring,False,False,True,False,2003,141,4,250000.0,251394.8571428572,196075.4666666667
2003-11-30,295000.0000000001,292000.0000000001,11,Spring,False,False,True,False,2003,142,6,235000.0000000001,257394.85714285722,199975.4666666667
2003-12-31,305000.0000000001,295000.0000000001,12,Summer,True,False,False,False,2003,143,2,240000.0,265966.28571428574,204808.80000000002
2004-01-31,330000.0,305000.0000000001,1,Summer,True,False,False,False,2004,144,5,255000.0000000001,275252.00000000006,209975.4666666667
2004-02-29,272000.0000000001,330000.0,2,Summer,True,False,False,False,2004,145,6,243564.0,285966.2857142858,215525.4666666667
2004-03-31,270000.0,272000.0000000001,3,Autumn,False,False,False,True,2004,146,2,253200.0,290028.5714285715,219358.80000000002
2004-04-30,312000.0000000001,270000.0,4,Autumn,False,False,False,True,2004,147,4,283000.0,292428.5714285715,222525.4666666667
2004-05-31,320000.0,312000.0000000001,5,Autumn,False,False,False,True,2004,148,0,292000.0000000001,296571.42857142864,227292.1333333334
2004-06-30,300000.0,320000.0,6,Winter,False,True,False,False,2004,149,2,295000.0000000001,300571.42857142864,232125.46666666673
2004-07-31,325000.0000000001,300000.0,7,Winter,False,True,False,False,2004,150,5,305000.0000000001,301285.7142857144,236625.46666666673
2004-08-31,300000.0,325000.0000000001,8,Winter,False,True,False,False,2004,151,1,330000.0,304142.8571428572,241725.46666666673
2004-09-30,298000.0000000001,300000.0,9,Spring,False,False,True,False,2004,152,3,272000.0000000001,299857.1428571429,245725.46666666673
2004-10-31,308000.0000000001,298000.0000000001,10,Spring,False,False,True,False,2004,153,6,270000.0,303571.42857142864,249492.1333333334
2004-11-30,300000.0,308000.0000000001,11,Spring,False,False,True,False,2004,154,1,312000.0000000001,309000.00000000006,253425.46666666673
2004-12-31,280000.0,300000.0,12,Summer,True,False,False,False,2004,155,4,320000.0,307285.7142857144,257758.80000000008
2005-01-31,295000.0000000001,280000.0,1,Summer,True,False,False,False,2005,156,0,300000.0,301571.42857142864,261658.80000000008
2005-02-28,305000.0000000001,295000.0000000001,2,Summer,True,False,False,False,2005,157,0,325000.0000000001,300857.1428571429,265308.80000000005
2005-03-31,335000.0000000001,305000.0000000001,3,Autumn,False,False,False,True,2005,158,3,300000.0,298000.00000000006,269975.46666666673
2005-04-30,305500.0,335000.0000000001,4,Autumn,False,False,False,True,2005,159,5,298000.0000000001,303000.00000000006,274758.80000000005
2005-05-31,285000.0000000001,305500.0,5,Autumn,False,False,False,True,2005,160,1,308000.0000000001,304071.42857142864,278775.4666666667
2005-06-30,296000.0,285000.0000000001,6,Winter,False,True,False,False,2005,161,3,300000.0,300785.7142857144,280942.1333333334
2005-07-31,283000.0,296000.0,7,Winter,False,True,False,False,2005,162,6,280000.0,300214.2857142858,284642.1333333334
2005-08-31,300000.0,283000.0,8,Winter,False,True,False,False,2005,163,2,295000.0000000001,300642.8571428572,286875.46666666673
2005-09-30,312000.0000000001,300000.0,9,Spring,False,False,True,False,2005,164,4,305000.0000000001,301357.1428571429,289042.1333333334
2005-10-31,320000.0,312000.0000000001,10,Spring,False,False,True,False,2005,165,0,335000.0000000001,302357.1428571429,291108.80000000005
2005-11-30,285000.0000000001,320000.0,11,Spring,False,False,True,False,2005,166,2,305500.0,300214.2857142858,293942.1333333334
2005-12-31,327000.0,285000.0000000001,12,Summer,True,False,False,False,2005,167,5,285000.0000000001,297285.7142857144,295442.1333333334
2006-01-31,280000.0,327000.0,1,Summer,True,False,False,False,2006,168,1,296000.0,303285.71428571426,297842.1333333334
2006-02-28,313000.0,280000.0,2,Summer,True,False,False,False,2006,169,1,283000.0,301000.0,299056.66666666674
