date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2005-12-31,157999.99999999994,144999.99999999994,12,Summer,True,False,False,False,2005,167,5,125000.0,143499.99999999997,112249.99999999999
2006-01-31,135000.0,157999.99999999994,1,Summer,True,False,False,False,2006,168,1,120000.0,148214.28571428568,114849.99999999999
2006-02-28,130999.99999999994,135000.0,2,Summer,True,False,False,False,2006,169,1,140500.0,150357.1428571428,116916.66666666666
2006-03-31,154999.99999999994,130999.99999999994,3,Autumn,False,False,False,True,2006,170,4,154999.99999999994,148999.99999999994,118749.99999999999
2006-04-30,159999.99999999994,154999.99999999994,4,Autumn,False,False,False,True,2006,171,6,149999.99999999994,148999.99999999997,121416.66666666666
2006-05-31,162000.0,159999.99999999994,5,Autumn,False,False,False,True,2006,172,2,168999.99999999997,150428.5714285714,124199.99999999999
2006-06-30,164999.99999999994,162000.0,6,Winter,False,True,False,False,2006,173,4,144999.99999999994,149428.5714285714,127066.66666666666
2006-07-31,159999.99999999994,164999.99999999994,7,Winter,False,True,False,False,2006,174,0,157999.99999999994,152285.71428571426,129399.99999999999
2006-08-31,167000.0,159999.99999999994,8,Winter,False,True,False,False,2006,175,3,135000.0,152571.42857142855,132066.66666666666
2006-09-30,180000.00000000003,167000.0,9,Spring,False,False,True,False,2006,176,5,130999.99999999994,157142.8571428571,134666.66666666666
2006-10-31,144999.99999999994,180000.00000000003,10,Spring,False,False,True,False,2006,177,1,154999.99999999994,164142.8571428571,137233.3333333333
2006-11-30,164000.0,144999.99999999994,11,Spring,False,False,True,False,2006,178,3,159999.99999999994,162714.28571428568,138899.99999999997
2006-12-31,170650.00000000003,164000.0,12,Summer,True,False,False,False,2006,179,6,162000.0,163285.7142857143,141699.99999999997
2007-01-31,188500.00000000003,170650.00000000003,1,Summer,True,False,False,False,2007,180,2,164999.99999999994,164521.42857142858,143188.3333333333
2007-02-28,188000.00000000003,188500.00000000003,2,Summer,True,False,False,False,2007,181,2,159999.99999999994,167878.57142857142,145471.66666666663
2007-03-31,185000.0,188000.00000000003,3,Autumn,False,False,False,True,2007,182,5,167000.0,171878.57142857142,148338.3333333333
2007-04-30,182000.0,185000.0,4,Autumn,False,False,False,True,2007,183,0,180000.00000000003,174450.0,150004.99999999997
2007-05-31,189500.00000000003,182000.0,5,Autumn,False,False,False,True,2007,184,3,144999.99999999994,174735.7142857143,152238.3333333333
2007-06-30,178000.00000000003,189500.00000000003,6,Winter,False,True,False,False,2007,185,5,164000.0,181092.85714285713,154821.66666666663
2007-07-31,164999.99999999994,178000.00000000003,7,Winter,False,True,False,False,2007,186,1,170650.00000000003,183092.8571428572,156788.3333333333
2007-08-31,209000.00000000003,164999.99999999994,8,Winter,False,True,False,False,2007,187,4,188500.00000000003,182285.7142857143,157788.3333333333
2007-09-30,175000.00000000003,209000.00000000003,9,Spring,False,False,True,False,2007,188,6,188000.00000000003,185214.2857142857,160088.3333333333
2007-10-31,192000.0,175000.00000000003,10,Spring,False,False,True,False,2007,189,2,185000.0,183357.1428571429,161704.99999999997
2007-11-30,190000.0,192000.0,11,Spring,False,False,True,False,2007,190,4,182000.0,184357.1428571429,163638.3333333333
2007-12-31,172000.0,190000.0,12,Summer,True,False,False,False,2007,191,0,189500.00000000003,185500.00000000003,165804.99999999997
2008-01-31,230000.00000000003,172000.0,1,Summer,True,False,False,False,2008,192,3,178000.00000000003,183000.0,167538.3333333333
