Area,Date,Version,HAM_Buy_10,HAM_Buy_Index,HAM_Buy_Med,HAM_Buy_PC,HAM_Rent_10,HAM_Rent_Index,HAM_Rent_Med,HAM_Rent_PC
Canterbury Region,2014-03-01,1.4,0.341130409,1032.948413,0.708362614,0.711675534,0.125785574,879.9107201,0.603414314,0.294812869
Canterbury Region,2014-06-01,1.4,0.343690297,1028.598506,0.705379588,0.718149824,0.127466567,873.1863457,0.598802955,0.300757505
Canterbury Region,2014-09-01,1.4,0.334963081,1018.367653,0.6983636,0.711434843,0.12497701,860.5293981,0.59012323,0.299245908
Canterbury Region,2014-12-01,1.4,0.333635539,1010.339077,0.692857863,0.703938753,0.121522964,852.3464046,0.584511598,0.297199889
Canterbury Region,2015-03-01,1.4,0.321450273,994.643567,0.682094389,0.687664574,0.118435651,846.4038567,0.580436391,0.298261835
Canterbury Region,2015-06-01,1.4,0.311626972,985.4816986,0.675811476,0.674605567,0.116703136,847.7032876,0.581327498,0.306528082
Canterbury Region,2015-09-01,1.4,0.297528045,974.2697789,0.668122705,0.656706046,0.109100681,842.3557601,0.577660337,0.301504837
Canterbury Region,2015-12-01,1.4,0.290434956,966.1958232,0.662585847,0.644769583,0.106689322,838.9132703,0.575299589,0.299856913
Canterbury Region,2016-03-01,1.4,0.29783214,966.2011487,0.662589499,0.652645187,0.104790686,834.0276089,0.57194916,0.299617811
Canterbury Region,2016-06-01,1.4,0.301229508,968.8738144,0.664422327,0.653103045,0.109429367,845.3007105,0.579679889,0.304714683
Canterbury Region,2016-09-01,1.4,0.312060779,979.9015703,0.671984805,0.658214625,0.122845742,853.0938851,0.585024196,0.315561593
Canterbury Region,2016-12-01,1.4,0.331027764,1003.493902,0.688163663,0.691865562,0.127264771,864.9764384,0.593172866,0.328052516
Canterbury Region,2017-03-01,1.4,0.3265787,998.6263247,0.684825636,0.683788878,0.120509554,860.5664219,0.59014862,0.309214437
Canterbury Region,2017-06-01,1.4,0.330046563,995.4450556,0.682644024,0.688030677,0.123604795,857.2090128,0.587846217,0.316494419
Canterbury Region,2017-09-01,1.4,0.326528785,988.7276213,0.678037425,0.679738562,0.121574368,854.8675925,0.586240547,0.311376759
Canterbury Region,2017-12-01,1.4,0.321074087,978.5218517,0.671038639,0.670241049,0.118935964,846.7767497,0.580692108,0.303686934
Canterbury Region,2018-03-01,1.4,0.322205584,981.9510817,0.673390294,0.676208931,0.118734361,848.8725026,0.582129308,0.303575753
Canterbury Region,2018-06-01,1.4,0.318737706,973.8509094,0.667835457,0.673052253,0.118632076,839.7374439,0.57586478,0.303773585
Canterbury Region,2018-09-01,1.4,0.314867823,966.908521,0.663074592,0.658949318,0.11697586,837.7152048,0.574477994,0.301016844
Canterbury Region,2018-12-01,1.4,0.307743882,956.0554603,0.655631914,0.649094871,0.114014068,831.1751599,0.569993043,0.300456056
Carterton District,2003-03-01,1.4,0.296296296,1242.187266,0.851851852,0.555555556,0.133333333,1166.575867,0.8,0.3
Carterton District,2003-06-01,1.4,0.275862069,1156.519178,0.793103448,0.482758621,0.096774194,1128.944387,0.774193548,0.225806452
Carterton District,2003-09-01,1.4,0.25,1230.372984,0.84375,0.46875,0.151515152,1193.088954,0.818181818,0.242424242
Carterton District,2003-12-01,1.4,0.333333333,1263.790523,0.866666667,0.533333333,0.15625,1184.803615,0.8125,0.28125
Carterton District,2004-03-01,1.4,0.3125,1184.803615,0.8125,0.5625,0.212121212,1104.711996,0.757575758,0.242424242
Carterton District,2004-06-01,1.4,0.375,1230.372984,0.84375,0.5625,0.15625,1184.803615,0.8125,0.25
Carterton District,2004-09-01,1.4,0.342857143,1208.239291,0.828571429,0.571428571,0.171428571,1166.575867,0.8,0.228571429
Carterton District,2004-12-01,1.4,0.342857143,1166.575867,0.8,0.542857143,0.138888889,1093.664875,0.75,0.194444444
Carterton District,2005-03-01,1.4,0.333333333,1296.195408,0.888888889,0.611111111,0.128205128,1159.097816,0.794871795,0.230769231
Carterton District,2005-06-01,1.4,0.297297297,1221.751753,0.837837838,0.621621622,0.128205128,1121.707564,0.769230769,0.230769231
Carterton District,2005-09-01,1.4,0.342105263,1227.974596,0.842105263,0.578947368,0.15,1203.031363,0.825,0.275
Carterton District,2005-12-01,1.4,0.358974359,1271.268573,0.871794872,0.58974359,0.119047619,1215.183194,0.833333333,0.261904762
Carterton District,2006-03-01,1.4,0.341463415,1244.82181,0.853658537,0.634146341,0.093023256,1186.92312,0.813953488,0.23255814
Carterton District,2006-06-01,1.4,0.333333333,1319.341754,0.904761905,0.69047619,0.133333333,1198.980752,0.822222222,0.266666667
Carterton District,2006-09-01,1.4,0.428571429,1284.622234,0.880952381,0.69047619,0.155555556,1231.385636,0.844444444,0.311111111
Carterton District,2006-12-01,1.4,0.465116279,1254.747298,0.860465116,0.651162791,0.177777778,1166.575867,0.8,0.288888889
Carterton District,2007-03-01,1.4,0.511627907,1322.571477,0.906976744,0.744186047,0.133333333,1198.980752,0.822222222,0.311111111
Carterton District,2007-06-01,1.4,0.469387755,1279.662302,0.87755102,0.755102041,0.115384615,1121.707564,0.769230769,0.25
Carterton District,2007-09-01,1.4,0.543478261,1268.017246,0.869565217,0.782608696,0.166666667,1154.424035,0.791666667,0.3125
Carterton District,2007-12-01,1.4,0.531914894,1334.116018,0.914893617,0.787234043,0.16,1166.575867,0.8,0.28
Carterton District,2008-03-01,1.4,0.520833333,1306.321934,0.895833333,0.791666667,0.137254902,1143.701829,0.784313725,0.254901961
Carterton District,2008-06-01,1.4,0.52,1312.39785,0.9,0.78,0.173076923,1121.707564,0.769230769,0.307692308
Carterton District,2008-09-01,1.4,0.509803922,1315.257104,0.901960784,0.843137255,0.12962963,1161.175052,0.796296296,0.314814815
Carterton District,2008-12-01,1.4,0.490566038,1238.11118,0.849056604,0.773584906,0.163636364,1166.575867,0.8,0.363636364
Carterton District,2009-03-01,1.4,0.425925926,1242.187266,0.851851852,0.777777778,0.157894737,1176.808989,0.807017544,0.315789474
Carterton District,2009-06-01,1.4,0.410714286,1249.902714,0.857142857,0.732142857,0.152542373,1112.201567,0.762711864,0.322033898
Carterton District,2009-09-01,1.4,0.421052632,1253.557401,0.859649123,0.754385965,0.15,1142.272202,0.783333333,0.366666667
Carterton District,2009-12-01,1.4,0.523076923,1256.312473,0.861538462,0.8,0.176470588,1136.553694,0.779411765,0.352941176
Carterton District,2010-03-01,1.4,0.537313433,1240.575083,0.850746269,0.76119403,0.152777778,1134.170982,0.777777778,0.375
Carterton District,2010-06-01,1.4,0.553846154,1211.44417,0.830769231,0.738461538,0.176470588,1136.553694,0.779411765,0.367647059
Carterton District,2010-09-01,1.4,0.514285714,1187.407578,0.814285714,0.714285714,0.178082192,1118.634393,0.767123288,0.383561644
Carterton District,2010-12-01,1.4,0.486486486,1241.457425,0.851351351,0.716216216,0.17721519,1162.88417,0.797468354,0.367088608
Carterton District,2011-03-01,1.4,0.445945946,1182.340406,0.810810811,0.689189189,0.168831169,1155.213114,0.792207792,0.324675325
Carterton District,2011-06-01,1.4,0.428571429,1187.407578,0.814285714,0.7,0.186666667,1166.575867,0.8,0.333333333
Carterton District,2011-09-01,1.4,0.444444444,1194.930141,0.819444444,0.694444444,0.181818182,1155.213114,0.792207792,0.376623377
Carterton District,2011-12-01,1.4,0.465753425,1158.585621,0.794520548,0.684931507,0.227848101,1125.967214,0.772151899,0.379746835
Carterton District,2012-03-01,1.4,0.4,1208.239291,0.828571429,0.671428571,0.184210526,1151.226184,0.789473684,0.355263158
Carterton District,2012-06-01,1.4,0.38028169,1191.221835,0.816901408,0.647887324,0.197368421,1189.600391,0.815789474,0.355263158
Carterton District,2012-09-01,1.4,0.402777778,1215.183194,0.833333333,0.652777778,0.192307692,1177.792943,0.807692308,0.371794872
Carterton District,2012-12-01,1.4,0.385714286,1229.071003,0.842857143,0.657142857,0.171052632,1170.413287,0.802631579,0.355263158
Carterton District,2013-03-01,1.4,0.3875,1184.803615,0.8125,0.6375,0.1609195,1139.758037,0.7816092,0.3333333
Carterton District,2013-06-01,1.4,0.381578947,1227.974596,0.842105263,0.657894737,0.156626506,1159.548301,0.795180723,0.313253012
Carterton District,2013-09-01,1.4,0.425,1166.575867,0.8,0.65,0.186046512,1102.142897,0.755813953,0.325581395
Carterton District,2013-12-01,1.4,0.435897436,1233.87832,0.846153846,0.692307692,0.142857143,1163.103915,0.797619048,0.345238095
Carterton District,2014-03-01,1.4,0.486486486,1241.457425,0.851351351,0.716216216,0.175,1166.575867,0.8,0.3625
Carterton District,2014-06-01,1.4,0.472972973,1182.340406,0.810810811,0.689189189,0.1875,1148.348119,0.7875,0.3375
Carterton District,2014-09-01,1.4,0.461538462,1233.87832,0.846153846,0.705128205,0.223529412,1132.264811,0.776470588,0.364705882
Carterton District,2014-12-01,1.4,0.434210526,1189.600391,0.815789474,0.684210526,0.178571429,1128.384395,0.773809524,0.357142857
Carterton District,2015-03-01,1.4,0.455696203,1181.342649,0.810126582,0.683544304,0.186046512,1136.054986,0.779069767,0.360465116
Carterton District,2015-06-01,1.4,0.432432432,1202.046078,0.824324324,0.662162162,0.195121951,1155.905966,0.792682927,0.341463415
Carterton District,2015-09-01,1.4,0.386666667,1166.575867,0.8,0.586666667,0.146341463,1102.556459,0.756097561,0.341463415
Carterton District,2015-12-01,1.4,0.371794872,1196.488069,0.820512821,0.641025641,0.164705882,1132.264811,0.776470588,0.376470588
Carterton District,2016-03-01,1.4,0.392405063,1236.718087,0.848101266,0.64556962,0.172413793,1139.75803,0.781609195,0.379310345
Carterton District,2016-06-01,1.4,0.384615385,1215.183194,0.833333333,0.666666667,0.172413793,1156.519178,0.793103448,0.367816092
Carterton District,2016-09-01,1.4,0.432098765,1224.184552,0.839506173,0.691358025,0.191011236,1146.914476,0.786516854,0.404494382
Carterton District,2016-12-01,1.4,0.458823529,1218.04245,0.835294118,0.682352941,0.159574468,1132.447318,0.776595745,0.414893617
Carterton District,2017-03-01,1.4,0.418604651,1153.01103,0.790697674,0.697674419,0.177083333,1063.285296,0.729166667,0.364583333
Carterton District,2017-06-01,1.4,0.471910112,1212.452446,0.831460674,0.730337079,0.216494845,1082.389979,0.742268041,0.381443299
Carterton District,2017-09-01,1.4,0.454545455,1209.659635,0.829545455,0.75,0.189473684,1105.177137,0.757894737,0.389473684
Carterton District,2017-12-01,1.4,0.438202247,1196.067953,0.820224719,0.775280899,0.177083333,1108.854665,0.760416667,0.364583333
Carterton District,2018-03-01,1.4,0.440860215,1254.382653,0.860215054,0.795698925,0.18,1108.247073,0.76,0.38
Carterton District,2018-06-01,1.4,0.463157895,1227.974596,0.842105263,0.8,0.166666667,1057.924193,0.725490196,0.37254902
Carterton District,2018-09-01,1.4,0.469387755,1220.143126,0.836734694,0.806122449,0.188679245,1073.029689,0.735849057,0.41509434
Carterton District,2018-12-01,1.4,0.453608247,1217.688726,0.835051546,0.793814433,0.19047619,1027.697788,0.704761905,0.39047619
Central Hawke's Bay District,2003-03-01,1.4,0.127906977,1085.186853,0.744186047,0.255813953,0.123595506,1064.992014,0.730337079,0.213483146
Central Hawke's Bay District,2003-06-01,1.4,0.123595506,1015.838535,0.696629213,0.213483146,0.120879121,1041.585595,0.714285714,0.186813187
Central Hawke's Bay District,2003-09-01,1.4,0.102040816,1026.705802,0.704081633,0.214285714,0.1,1035.336082,0.71,0.18
Central Hawke's Bay District,2003-12-01,1.4,0.153061224,1086.224978,0.744897959,0.295918367,0.11,1064.500478,0.73,0.2
Central Hawke's Bay District,2004-03-01,1.4,0.141509434,1086.78648,0.745283019,0.301886792,0.101851852,1053.158768,0.722222222,0.185185185
Central Hawke's Bay District,2004-06-01,1.4,0.160377358,1059.272897,0.726415094,0.330188679,0.119266055,989.9841077,0.678899083,0.174311927
Central Hawke's Bay District,2004-09-01,1.4,0.163461538,1051.600841,0.721153846,0.365384615,0.113207547,1004.245734,0.688679245,0.179245283
Central Hawke's Bay District,2004-12-01,1.4,0.171171171,1064.106365,0.72972973,0.378378378,0.096491228,1010.520762,0.692982456,0.166666667
Central Hawke's Bay District,2005-03-01,1.4,0.196428571,1041.585595,0.714285714,0.410714286,0.105263158,959.3551538,0.657894737,0.175438596
Central Hawke's Bay District,2005-06-01,1.4,0.2,1087.036602,0.745454545,0.418181818,0.098214286,1041.585595,0.714285714,0.169642857
Central Hawke's Bay District,2005-09-01,1.4,0.209090909,1113.549691,0.763636364,0.436363636,0.117117117,1011.557903,0.693693694,0.198198198
Central Hawke's Bay District,2005-12-01,1.4,0.243478261,1115.855176,0.765217391,0.460869565,0.111111111,1034.463642,0.709401709,0.196581197
Central Hawke's Bay District,2006-03-01,1.4,0.25,1156.519178,0.793103448,0.5,0.100840336,1053.839544,0.722689076,0.18487395
Central Hawke's Bay District,2006-06-01,1.4,0.256637168,1174.318628,0.805309735,0.522123894,0.103448276,1068.523154,0.732758621,0.172413793
Central Hawke's Bay District,2006-09-01,1.4,0.247863248,1134.170982,0.777777778,0.572649573,0.083333333,1057.209379,0.725,0.191666667
Central Hawke's Bay District,2006-12-01,1.4,0.296610169,1124.559364,0.771186441,0.576271186,0.099173554,1012.317901,0.694214876,0.173553719
Central Hawke's Bay District,2007-03-01,1.4,0.3,1178.727698,0.808333333,0.608333333,0.098360656,1039.878078,0.713114754,0.204918033
Central Hawke's Bay District,2007-06-01,1.4,0.344537815,1176.379025,0.806722689,0.621848739,0.1,1045.057548,0.716666667,0.2
Central Hawke's Bay District,2007-09-01,1.4,0.308943089,1197.400025,0.821138211,0.634146341,0.112903226,1046.625525,0.717741935,0.201612903
Central Hawke's Bay District,2007-12-01,1.4,0.322580645,1211.263248,0.830645161,0.64516129,0.128,1038.252521,0.712,0.216
Central Hawke's Bay District,2008-03-01,1.4,0.31147541,1183.309537,0.81147541,0.639344262,0.146341463,1019.568339,0.699186992,0.219512195
Central Hawke's Bay District,2008-06-01,1.4,0.341880342,1184.024651,0.811965812,0.64957265,0.13559322,1025.697002,0.703389831,0.211864407
Central Hawke's Bay District,2008-09-01,1.4,0.347826087,1153.895695,0.791304348,0.608695652,0.147826087,1039.774142,0.713043478,0.260869565
Central Hawke's Bay District,2008-12-01,1.4,0.267241379,1118.806596,0.767241379,0.568965517,0.129310345,980.5271292,0.672413793,0.25
Central Hawke's Bay District,2009-03-01,1.4,0.230769231,1071.853895,0.735042735,0.461538462,0.118644068,988.6236163,0.677966102,0.220338983
Central Hawke's Bay District,2009-06-01,1.4,0.25203252,1043.27923,0.715447154,0.504065041,0.128,956.5922107,0.656,0.216
Central Hawke's Bay District,2009-09-01,1.4,0.272727273,1137.853354,0.78030303,0.590909091,0.17037037,1058.559583,0.725925926,0.266666667
Central Hawke's Bay District,2009-12-01,1.4,0.313432836,1197.046131,0.820895522,0.626865672,0.147058824,1104.387079,0.757352941,0.25
Central Hawke's Bay District,2010-03-01,1.4,0.298507463,1197.046131,0.820895522,0.634328358,0.151079137,1080.551387,0.741007194,0.244604317
Central Hawke's Bay District,2010-06-01,1.4,0.305970149,1164.39942,0.798507463,0.611940299,0.138686131,1085.681919,0.744525547,0.240875912
Central Hawke's Bay District,2010-09-01,1.4,0.265151515,1159.947594,0.795454545,0.545454545,0.139705882,1093.664875,0.75,0.264705882
Central Hawke's Bay District,2010-12-01,1.4,0.278195489,1162.190243,0.796992481,0.526315789,0.153284672,1096.325861,0.751824818,0.248175182
Central Hawke's Bay District,2011-03-01,1.4,0.248120301,1151.226184,0.789473684,0.481203008,0.166666667,1098.94828,0.753623188,0.275362319
Central Hawke's Bay District,2011-06-01,1.4,0.267175573,1146.539258,0.786259542,0.473282443,0.17037037,1080.16284,0.740740741,0.274074074
Central Hawke's Bay District,2011-09-01,1.4,0.248120301,1107.369948,0.759398496,0.473684211,0.167883212,1053.750098,0.722627737,0.277372263
Central Hawke's Bay District,2011-12-01,1.4,0.246153846,1110.490489,0.761538462,0.469230769,0.17037037,1058.559583,0.725925926,0.266666667
Central Hawke's Bay District,2012-03-01,1.4,0.217741935,1081.905038,0.741935484,0.435483871,0.125,1036.703163,0.7109375,0.234375
Central Hawke's Bay District,2012-06-01,1.4,0.231404959,1084.626323,0.743801653,0.438016529,0.134920635,1018.439248,0.698412698,0.23015873
Central Hawke's Bay District,2012-09-01,1.4,0.264,1143.244349,0.784,0.464,0.146153846,1088.056337,0.746153846,0.261538462
Central Hawke's Bay District,2012-12-01,1.4,0.2578125,1105.057217,0.7578125,0.4765625,0.15037594,1041.585595,0.714285714,0.263157895
Central Hawke's Bay District,2013-03-01,1.4,0.2773723,1149.545609,0.7883212,0.4671533,0.1655172,1076.06562,0.737931,0.262069
Central Hawke's Bay District,2013-06-01,1.4,0.272727273,1126.806235,0.772727273,0.484848485,0.152173913,1056.681038,0.724637681,0.260869565
Central Hawke's Bay District,2013-09-01,1.4,0.297709924,1135.407809,0.778625954,0.488549618,0.191176471,1093.664875,0.75,0.272058824
Central Hawke's Bay District,2013-12-01,1.4,0.282442748,1135.407809,0.778625954,0.473282443,0.169117647,1082.942671,0.742647059,0.286764706
Central Hawke's Bay District,2014-03-01,1.4,0.320610687,1135.407809,0.778625954,0.541984733,0.2,1101.766097,0.755555556,0.333333333
Central Hawke's Bay District,2014-06-01,1.4,0.330769231,1121.707564,0.769230769,0.569230769,0.2,1069.361211,0.733333333,0.303703704
Central Hawke's Bay District,2014-09-01,1.4,0.312977099,1090.882013,0.748091603,0.503816794,0.169117647,1050.776056,0.720588235,0.294117647
Central Hawke's Bay District,2014-12-01,1.4,0.246153846,1054.40511,0.723076923,0.453846154,0.182481752,1032.462218,0.708029197,0.291970803
Central Hawke's Bay District,2015-03-01,1.4,0.223076923,1076.839261,0.738461538,0.430769231,0.158273381,1038.588227,0.712230216,0.26618705
Central Hawke's Bay District,2015-06-01,1.4,0.217054264,1062.578794,0.728682171,0.426356589,0.145985401,1043.106158,0.715328467,0.262773723
Central Hawke's Bay District,2015-09-01,1.4,0.185185185,1080.16284,0.740740741,0.4,0.125874126,1060.523515,0.727272727,0.251748252
Central Hawke's Bay District,2015-12-01,1.4,0.172932331,1096.405889,0.751879699,0.406015038,0.11971831,1067.99199,0.732394366,0.253521127
Central Hawke's Bay District,2016-03-01,1.4,0.190839695,1113.144912,0.763358779,0.419847328,0.135714286,1072.833164,0.735714286,0.271428571
Central Hawke's Bay District,2016-06-01,1.4,0.212598425,1079.312317,0.74015748,0.42519685,0.130434783,1056.681038,0.724637681,0.268115942
Central Hawke's Bay District,2016-09-01,1.4,0.246153846,1088.056337,0.746153846,0.446153846,0.177304965,1065.224417,0.730496454,0.29787234
Central Hawke's Bay District,2016-12-01,1.4,0.257575758,1082.617754,0.742424242,0.5,0.166666667,1063.285296,0.729166667,0.319444444
Central Hawke's Bay District,2017-03-01,1.4,0.257575758,1093.664875,0.75,0.492424242,0.174825175,1060.523515,0.727272727,0.307692308
Central Hawke's Bay District,2017-06-01,1.4,0.294117647,1125.83149,0.772058824,0.588235294,0.156462585,1071.345184,0.734693878,0.306122449
Central Hawke's Bay District,2017-09-01,1.4,0.282608696,1162.349142,0.797101449,0.594202899,0.155405405,1083.812038,0.743243243,0.283783784
Central Hawke's Bay District,2017-12-01,1.4,0.277372263,1128.257682,0.773722628,0.598540146,0.151724138,1055.952293,0.724137931,0.289655172
Central Hawke's Bay District,2018-03-01,1.4,0.304347826,1151.782332,0.789855072,0.623188406,0.150684932,1068.695357,0.732876712,0.287671233
Central Hawke's Bay District,2018-06-01,1.4,0.288888889,1144.97261,0.785185185,0.607407407,0.126760563,1057.722837,0.725352113,0.281690141
Central Hawke's Bay District,2018-09-01,1.4,0.263565891,1130.402971,0.775193798,0.589147287,0.102941176,1040.053852,0.713235294,0.272058824
Central Hawke's Bay District,2018-12-01,1.4,0.265625,1093.664875,0.75,0.578125,0.104477612,990.2836188,0.679104478,0.253731343
Central Otago District,2003-03-01,1.4,0.202380952,920.0672759,0.630952381,0.380952381,0.147727273,878.2460356,0.602272727,0.284090909
Central Otago District,2003-06-01,1.4,0.195402299,972.1465561,0.666666667,0.390804598,0.131868132,913.3904446,0.626373626,0.296703297
Central Otago District,2003-09-01,1.4,0.175257732,977.1576206,0.670103093,0.412371134,0.108910891,938.458308,0.643564356,0.267326733
Central Otago District,2003-12-01,1.4,0.261682243,1063.001374,0.728971963,0.53271028,0.160714286,963.4666761,0.660714286,0.3125
Central Otago District,2004-03-01,1.4,0.247863248,1034.463642,0.709401709,0.52991453,0.113821138,912.8693264,0.62601626,0.219512195
Central Otago District,2004-06-01,1.4,0.286885246,1075.735943,0.737704918,0.62295082,0.124031008,938.2344669,0.643410853,0.263565891
Central Otago District,2004-09-01,1.4,0.274193548,1081.905038,0.741935484,0.620967742,0.107692308,964.6685058,0.661538462,0.261538462
Central Otago District,2004-12-01,1.4,0.271317829,1073.882824,0.736434109,0.596899225,0.120300752,964.8371825,0.661654135,0.255639098
Central Otago District,2005-03-01,1.4,0.28125,1059.487848,0.7265625,0.6484375,0.121212121,905.8638356,0.621212121,0.25
Central Otago District,2005-06-01,1.4,0.303703704,1090.964468,0.748148148,0.681481481,0.107913669,933.6803253,0.64028777,0.273381295
Central Otago District,2005-09-01,1.4,0.283783784,1093.664875,0.75,0.648648649,0.104575163,934.0231615,0.640522876,0.274509804
Central Otago District,2005-12-01,1.4,0.27972028,1080.918198,0.741258741,0.671328671,0.114864865,975.4308346,0.668918919,0.263513514
Central Otago District,2006-03-01,1.4,0.283687943,1054.882432,0.723404255,0.666666667,0.081632653,892.7876532,0.612244898,0.238095238
Central Otago District,2006-06-01,1.4,0.275862069,1035.838917,0.710344828,0.634482759,0.112582781,869.1376489,0.59602649,0.251655629
Central Otago District,2006-09-01,1.4,0.291390728,1062.279349,0.728476821,0.642384106,0.115384615,859.9757996,0.58974359,0.237179487
Central Otago District,2006-12-01,1.4,0.291666667,1053.158768,0.722222222,0.631944444,0.093333333,884.6533661,0.606666667,0.26
Central Otago District,2007-03-01,1.4,0.326086957,1067.247849,0.731884058,0.695652174,0.103448276,874.9319,0.6,0.255172414
Central Otago District,2007-06-01,1.4,0.387755102,1120.944498,0.768707483,0.721088435,0.135483871,921.9712502,0.632258065,0.322580645
Central Otago District,2007-09-01,1.4,0.388157895,1112.851979,0.763157895,0.756578947,0.1375,911.3873959,0.625,0.3125
Central Otago District,2007-12-01,1.4,0.349315068,1118.634393,0.767123288,0.760273973,0.122580645,921.9712502,0.632258065,0.270967742
Central Otago District,2008-03-01,1.4,0.339869281,1124.640133,0.77124183,0.764705882,0.092592593,918.1384142,0.62962963,0.271604938
Central Otago District,2008-06-01,1.4,0.335526316,1074.477772,0.736842105,0.756578947,0.10625,893.159648,0.6125,0.2625
Central Otago District,2008-09-01,1.4,0.335483871,1110.128648,0.761290323,0.75483871,0.098159509,903.5595289,0.619631902,0.282208589
Central Otago District,2008-12-01,1.4,0.279503106,1032.528329,0.708074534,0.664596273,0.088235294,849.1986086,0.582352941,0.276470588
Central Otago District,2009-03-01,1.4,0.242236025,978.1847324,0.670807453,0.608695652,0.117647059,840.6208448,0.576470588,0.270588235
Central Otago District,2009-06-01,1.4,0.292397661,1040.367366,0.713450292,0.666666667,0.117318436,855.3803495,0.586592179,0.296089385
Central Otago District,2009-09-01,1.4,0.323863636,1043.952835,0.715909091,0.670454545,0.118918919,867.0496313,0.594594595,0.281081081
Central Otago District,2009-12-01,1.4,0.311764706,1115.109284,0.764705882,0.717647059,0.111731844,912.4057058,0.625698324,0.290502793
Central Otago District,2010-03-01,1.4,0.337142857,1083.249019,0.742857143,0.737142857,0.12972973,906.4609781,0.621621622,0.318918919
Central Otago District,2010-06-01,1.4,0.340782123,1107.921214,0.759776536,0.726256983,0.11827957,932.9470974,0.639784946,0.306451613
Central Otago District,2010-09-01,1.4,0.304812834,1115.109284,0.764705882,0.700534759,0.131979695,954.8749163,0.654822335,0.294416244
Central Otago District,2010-12-01,1.4,0.329787234,1109.177852,0.760638298,0.712765957,0.146464646,1001.605542,0.686868687,0.323232323
Central Otago District,2011-03-01,1.4,0.301075269,1105.424712,0.758064516,0.661290323,0.12755102,989.5063161,0.678571429,0.316326531
Central Otago District,2011-06-01,1.4,0.287958115,1099.39087,0.753926702,0.680628272,0.128078818,976.935455,0.669950739,0.325123153
Central Otago District,2011-09-01,1.4,0.273195876,1082.389979,0.742268041,0.634020619,0.144230769,981.4941185,0.673076923,0.307692308
Central Otago District,2011-12-01,1.4,0.309278351,1112.456368,0.762886598,0.649484536,0.151658768,981.3612149,0.672985782,0.336492891
Central Otago District,2012-03-01,1.4,0.268041237,1074.873382,0.737113402,0.649484536,0.134615385,967.4727734,0.663461538,0.307692308
Central Otago District,2012-06-01,1.4,0.287958115,1099.39087,0.753926702,0.623036649,0.132352941,993.5909649,0.681372549,0.308823529
Central Otago District,2012-09-01,1.4,0.258883249,1073.309014,0.736040609,0.583756345,0.118483412,939.895248,0.644549763,0.293838863
Central Otago District,2012-12-01,1.4,0.29015544,1095.553761,0.751295337,0.626943005,0.120192308,988.5047903,0.677884615,0.326923077
Central Otago District,2013-03-01,1.4,0.2477064,1036.807717,0.7110092,0.5642202,0.1101695,908.2980113,0.6228814,0.2754237
Central Otago District,2013-06-01,1.4,0.266666667,1048.529499,0.719047619,0.59047619,0.127192982,933.7723492,0.640350877,0.320175439
Central Otago District,2013-09-01,1.4,0.293023256,1078.404435,0.739534884,0.63255814,0.142241379,942.8145473,0.646551724,0.318965517
Central Otago District,2013-12-01,1.4,0.300925926,1086.913857,0.74537037,0.62962963,0.142857143,953.2086362,0.653679654,0.311688312
Central Otago District,2014-03-01,1.4,0.303317536,1112.670109,0.763033175,0.658767773,0.131004367,961.5336015,0.659388646,0.310043668
Central Otago District,2014-06-01,1.4,0.298578199,1078.115138,0.739336493,0.654028436,0.139130435,963.693107,0.660869565,0.317391304
Central Otago District,2014-09-01,1.4,0.303317536,1071.204142,0.734597156,0.639810427,0.143478261,919.3125042,0.630434783,0.326086957
Central Otago District,2014-12-01,1.4,0.286384977,1006.377068,0.690140845,0.61971831,0.125,911.3873959,0.625,0.306034483
Central Otago District,2015-03-01,1.4,0.282407407,1019.40368,0.699074074,0.597222222,0.11965812,897.3660508,0.615384615,0.311965812
Central Otago District,2015-06-01,1.4,0.27014218,1009.005193,0.691943128,0.568720379,0.12173913,906.6323306,0.62173913,0.313043478
Central Otago District,2015-09-01,1.4,0.270531401,1007.369257,0.690821256,0.574879227,0.12173913,887.6120723,0.608695652,0.295652174
Central Otago District,2015-12-01,1.4,0.247619048,992.9782676,0.680952381,0.561904762,0.11814346,892.1598137,0.611814346,0.291139241
Central Otago District,2016-03-01,1.4,0.258064516,981.1064318,0.67281106,0.599078341,0.105691057,853.5920981,0.585365854,0.292682927
Central Otago District,2016-06-01,1.4,0.259090909,994.2407958,0.681818182,0.6,0.111553785,894.684679,0.613545817,0.314741036
Central Otago District,2016-09-01,1.4,0.264573991,967.7871539,0.66367713,0.587443946,0.109803922,857.7763724,0.588235294,0.317647059
Central Otago District,2016-12-01,1.4,0.279279279,985.2836717,0.675675676,0.612612613,0.115537849,888.8750379,0.609561753,0.326693227
Central Otago District,2017-03-01,1.4,0.270742358,999.7402356,0.68558952,0.655021834,0.10546875,837.33717,0.57421875,0.296875
Central Otago District,2017-06-01,1.4,0.280334728,1000.619468,0.686192469,0.661087866,0.102661597,837.2288782,0.574144487,0.30418251
Central Otago District,2017-09-01,1.4,0.278884462,987.6389315,0.677290837,0.677290837,0.110294118,863.1374753,0.591911765,0.319852941
Central Otago District,2017-12-01,1.4,0.278431373,960.7095367,0.658823529,0.690196078,0.098181818,800.6952538,0.549090909,0.298181818
Central Otago District,2018-03-01,1.4,0.274509804,960.7095367,0.658823529,0.682352941,0.099264706,788.0820416,0.540441176,0.279411765
