Date,NZD/USD
"February 10, 1999",0.551549
"February 11, 1999",0.551787
"February 12, 1999",0.549646
"February 15, 1999",0.547045
"February 16, 1999",0.538495
"February 17, 1999",0.538221
"February 18, 1999",0.539158
"February 19, 1999",0.54124
"February 22, 1999",0.542191
"February 23, 1999",0.536854
"February 24, 1999",0.531187
"February 25, 1999",0.527068
"February 26, 1999",0.525281
"March 1, 1999",0.524072
"March 2, 1999",0.528607
"March 3, 1999",0.530263
"March 4, 1999",0.528175
"March 5, 1999",0.531717
"March 8, 1999",0.532584
"March 9, 1999",0.534609
"March 10, 1999",0.535328
"March 11, 1999",0.534064
"March 12, 1999",0.527562
"March 15, 1999",0.532528
"March 16, 1999",0.529462
"March 17, 1999",0.52744
"March 18, 1999",0.531925
"March 19, 1999",0.531124
"March 22, 1999",0.533849
"March 23, 1999",0.536736
"March 24, 1999",0.539736
"March 25, 1999",0.537717
"March 26, 1999",0.535605
"March 29, 1999",0.534267
"March 30, 1999",0.530595
"March 31, 1999",0.534984
"April 1, 1999",0.535002
"April 5, 1999",0.532375
"April 6, 1999",0.530707
"April 7, 1999",0.532159
"April 8, 1999",0.529983
"April 9, 1999",0.535261
"April 12, 1999",0.542929
"April 13, 1999",0.541096
"April 14, 1999",0.54192
"April 15, 1999",0.539595
"April 16, 1999",0.545693
"April 19, 1999",0.549023
"April 20, 1999",0.548461
"April 21, 1999",0.547042
"April 22, 1999",0.547924
"April 23, 1999",0.548267
"April 26, 1999",0.54758
"April 27, 1999",0.548963
"April 28, 1999",0.551296
"April 29, 1999",0.55584
"April 30, 1999",0.559763
"May 3, 1999",0.561217
"May 4, 1999",0.559189
"May 5, 1999",0.557464
"May 6, 1999",0.563655
"May 7, 1999",0.560951
"May 10, 1999",0.561133
"May 11, 1999",0.562507
"May 12, 1999",0.560115
"May 13, 1999",0.560554
"May 14, 1999",0.557893
"May 17, 1999",0.55913
"May 18, 1999",0.561826
"May 19, 1999",0.552322
"May 20, 1999",0.548495
"May 21, 1999",0.545207
"May 25, 1999",0.543745
"May 26, 1999",0.533903
"May 27, 1999",0.53545
"May 28, 1999",0.535804
"May 31, 1999",0.53437
"June 1, 1999",0.529141
"June 2, 1999",0.536247
"June 3, 1999",0.525368
"June 4, 1999",0.532109
"June 7, 1999",0.531876
"June 8, 1999",0.530867
"June 9, 1999",0.533262
"June 10, 1999",0.535806
"June 11, 1999",0.540308
"June 14, 1999",0.539083
"June 15, 1999",0.535931
"June 16, 1999",0.534102
"June 17, 1999",0.534835
"June 18, 1999",0.531635
"June 21, 1999",0.530161
"June 22, 1999",0.530905
"June 23, 1999",0.533864
"June 24, 1999",0.536736
"June 25, 1999",0.535185
"June 28, 1999",0.533849
"June 29, 1999",0.530764
"June 30, 1999",0.529424
"July 2, 1999",0.533956
"July 5, 1999",0.529371
"July 6, 1999",0.529811
"July 7, 1999",0.526684
"July 8, 1999",0.524122
"July 9, 1999",0.527073
"July 12, 1999",0.524477
"July 13, 1999",0.522508
"July 14, 1999",0.523003
"July 15, 1999",0.524925
"July 16, 1999",0.523942
"July 19, 1999",0.520362
"July 20, 1999",0.521524
"July 21, 1999",0.527822
"July 22, 1999",0.527173
"July 23, 1999",0.532259
"July 26, 1999",0.526726
"July 27, 1999",0.523829
"July 28, 1999",0.52352
"July 29, 1999",0.528086
"July 30, 1999",0.531111
"August 3, 1999",0.533237
"August 4, 1999",0.536333
"August 5, 1999",0.532121
"August 6, 1999",0.529234
"August 9, 1999",0.529455
"August 10, 1999",0.527609
"August 11, 1999",0.528538
"August 12, 1999",0.529886
"August 13, 1999",0.530158
"August 16, 1999",0.527409
"August 17, 1999",0.525064
"August 18, 1999",0.533764
"August 19, 1999",0.53401
"August 20, 1999",0.533397
"August 23, 1999",0.530911
"August 24, 1999",0.527229
"August 25, 1999",0.515786
"August 26, 1999",0.511326
"August 27, 1999",0.513165
"August 30, 1999",0.513105
"August 31, 1999",0.516696
"September 1, 1999",0.51448
"September 2, 1999",0.518912
"September 3, 1999",0.517901
"September 7, 1999",0.526421
"September 8, 1999",0.528058
"September 9, 1999",0.532486
"September 10, 1999",0.534077
"September 13, 1999",0.53547
"September 14, 1999",0.52948
"September 15, 1999",0.524126
"September 16, 1999",0.523899
"September 17, 1999",0.52638
"September 20, 1999",0.521973
"September 21, 1999",0.525926
"September 22, 1999",0.524714
"September 23, 1999",0.521071
"September 24, 1999",0.518686
"September 27, 1999",0.516237
"September 28, 1999",0.512748
"September 29, 1999",0.518208
"September 30, 1999",0.517586
"October 1, 1999",0.516301
"October 4, 1999",0.522896
"October 5, 1999",0.523458
"October 6, 1999",0.522264
"October 7, 1999",0.518682
"October 8, 1999",0.515004
"October 12, 1999",0.517997
"October 13, 1999",0.511409
"October 14, 1999",0.511346
"October 15, 1999",0.511095
"October 18, 1999",0.508435
"October 19, 1999",0.510692
"October 20, 1999",0.513736
"October 21, 1999",0.514618
"October 22, 1999",0.516226
"October 25, 1999",0.514971
"October 26, 1999",0.514268
"October 27, 1999",0.508255
"October 28, 1999",0.510799
"October 29, 1999",0.507638
"November 1, 1999",0.508641
"November 2, 1999",0.510067
"November 3, 1999",0.51188
"November 4, 1999",0.515428
"November 5, 1999",0.512838
"November 8, 1999",0.510442
"November 9, 1999",0.509604
"November 10, 1999",0.511636
"November 12, 1999",0.5158
"November 15, 1999",0.520971
"November 16, 1999",0.51877
"November 17, 1999",0.51404
"November 18, 1999",0.513224
"November 19, 1999",0.509629
"November 22, 1999",0.511031
"November 23, 1999",0.510886
"November 24, 1999",0.510799
"November 25, 1999",0.513891
"November 26, 1999",0.511146
"November 29, 1999",0.514158
"November 30, 1999",0.510517
"December 1, 1999",0.510002
"December 2, 1999",0.507568
"December 3, 1999",0.505124
"December 6, 1999",0.505718
"December 7, 1999",0.507277
"December 8, 1999",0.508778
"December 9, 1999",0.507686
"December 10, 1999",0.493928
"December 13, 1999",0.491575
"December 14, 1999",0.495225
"December 15, 1999",0.492363
"December 16, 1999",0.508516
"December 17, 1999",0.506613
"December 20, 1999",0.504516
"December 21, 1999",0.513722
"December 22, 1999",0.512382
"December 23, 1999",0.515821
"December 24, 1999",0.515331
"December 29, 1999",0.520654
"December 30, 1999",0.522398
"December 31, 1999",0.522598
"January 4, 2000",0.519489
"January 5, 2000",0.517872
"January 6, 2000",0.514888
"January 7, 2000",0.516582
"January 10, 2000",0.516728
"January 11, 2000",0.517026
"January 12, 2000",0.518323
"January 13, 2000",0.524324
"January 14, 2000",0.520944
"January 17, 2000",0.516995
"January 18, 2000",0.517491
"January 19, 2000",0.515964
"January 20, 2000",0.513171
"January 21, 2000",0.51034
"January 24, 2000",0.506481
"January 25, 2000",0.507457
"January 26, 2000",0.506867
"January 27, 2000",0.506946
"January 28, 2000",0.486354
"January 31, 2000",0.495396
"February 1, 2000",0.490443
"February 2, 2000",0.490024
"February 3, 2000",0.497389
"February 4, 2000",0.494729
"February 7, 2000",0.493803
"February 8, 2000",0.494046
"February 9, 2000",0.49159
"February 10, 2000",0.493751
"February 11, 2000",0.491759
"February 14, 2000",0.487215
"February 15, 2000",0.487666
"February 16, 2000",0.490335
"February 17, 2000",0.493485
"February 18, 2000",0.49138
"February 21, 2000",0.490461
"February 22, 2000",0.49242
"February 23, 2000",0.486959
"February 24, 2000",0.485357
"February 25, 2000",0.487205
"February 28, 2000",0.483558
"February 29, 2000",0.484845
"March 1, 2000",0.483806
"March 2, 2000",0.4907
"March 3, 2000",0.487156
"March 6, 2000",0.486395
"March 7, 2000",0.483207
"March 8, 2000",0.4812
"March 9, 2000",0.490996
"March 10, 2000",0.494098
"March 13, 2000",0.492149
"March 14, 2000",0.491554
"March 15, 2000",0.487349
"March 16, 2000",0.484258
"March 17, 2000",0.484403
"March 20, 2000",0.482952
"March 21, 2000",0.4874
"March 22, 2000",0.487551
"March 23, 2000",0.486751
"March 24, 2000",0.489049
"March 27, 2000",0.497199
"March 28, 2000",0.502451
"March 29, 2000",0.4996
"March 30, 2000",0.4988
"March 31, 2000",0.494752
"April 3, 2000",0.4981
"April 4, 2000",0.497451
"April 5, 2000",0.50015
"April 6, 2000",0.501501
"April 7, 2000",0.498301
"April 10, 2000",0.496901
"April 11, 2000",0.4981
"April 12, 2000",0.4981
"April 13, 2000",0.498599
"April 14, 2000",0.497249
"April 17, 2000",0.495348
"April 18, 2000",0.494648
"April 19, 2000",0.4978
"April 20, 2000",0.496101
"April 21, 2000",0.493551
"April 24, 2000",0.494047
"April 25, 2000",0.495802
"April 26, 2000",0.486695
"April 27, 2000",0.486357
"April 28, 2000",0.4876
"May 1, 2000",0.483597
"May 2, 2000",0.486305
"May 3, 2000",0.491748
"May 4, 2000",0.488349
"May 5, 2000",0.490547
"May 8, 2000",0.485857
"May 9, 2000",0.480052
"May 10, 2000",0.478752
"May 11, 2000",0.4749
"May 12, 2000",0.4749
"May 15, 2000",0.47461
"May 16, 2000",0.472553
"May 17, 2000",0.463968
"May 18, 2000",0.456137
"May 19, 2000",0.456091
"May 22, 2000",0.457146
"May 23, 2000",0.460962
"May 24, 2000",0.451936
"May 25, 2000",0.452755
"May 26, 2000",0.454218
"May 29, 2000",0.461216
"May 30, 2000",0.461446
"May 31, 2000",0.458483
"June 1, 2000",0.457837
"June 2, 2000",0.4565
"June 5, 2000",0.470412
"June 6, 2000",0.468066
"June 7, 2000",0.472458
"June 8, 2000",0.469959
"June 9, 2000",0.467407
"June 12, 2000",0.469488
"June 13, 2000",0.472642
"June 14, 2000",0.475462
"June 15, 2000",0.467606
"June 16, 2000",0.475895
"June 19, 2000",0.476638
"June 20, 2000",0.476291
"June 21, 2000",0.474247
"June 22, 2000",0.4733
"June 23, 2000",0.469706
"June 26, 2000",0.468506
"June 27, 2000",0.471147
"June 28, 2000",0.467247
"June 29, 2000",0.466007
"June 30, 2000",0.469853
"July 3, 2000",0.467953
"July 4, 2000",0.465333
"July 5, 2000",0.463061
"July 6, 2000",0.458546
"July 7, 2000",0.458546
"July 10, 2000",0.463232
"July 11, 2000",0.461346
"July 12, 2000",0.460438
"July 13, 2000",0.461892
"July 14, 2000",0.460454
"July 17, 2000",0.460862
"July 18, 2000",0.458654
"July 19, 2000",0.457046
"July 20, 2000",0.456009
"July 21, 2000",0.463107
"July 24, 2000",0.461531
"July 25, 2000",0.459962
"July 26, 2000",0.461162
"July 27, 2000",0.4611
"July 28, 2000",0.458246
"July 31, 2000",0.453782
"August 1, 2000",0.455082
"August 2, 2000",0.452936
"August 3, 2000",0.454327
"August 4, 2000",0.454564
"August 7, 2000",0.454064
"August 8, 2000",0.454255
"August 9, 2000",0.452436
"August 10, 2000",0.45071
"August 11, 2000",0.4519
"August 14, 2000",0.447679
"August 15, 2000",0.44882
"August 16, 2000",0.450235
"August 17, 2000",0.450355
"August 18, 2000",0.451745
"August 21, 2000",0.45101
"August 22, 2000",0.44941
"August 23, 2000",0.428957
"August 24, 2000",0.4297
"August 25, 2000",0.435787
"August 28, 2000",0.434913
"August 29, 2000",0.4313
"August 30, 2000",0.425472
"August 31, 2000",0.430486
"September 1, 2000",0.422742
"September 4, 2000",0.429628
"September 5, 2000",0.428243
"September 6, 2000",0.426585
"September 7, 2000",0.413976
"September 8, 2000",0.420532
"September 11, 2000",0.421484
"September 12, 2000",0.4287
"September 13, 2000",0.421673
"September 14, 2000",0.418467
"September 15, 2000",0.420558
"September 18, 2000",0.414007
"September 19, 2000",0.412835
"September 20, 2000",0.408796
"September 21, 2000",0.403098
"September 22, 2000",0.411064
"September 25, 2000",0.41
"September 26, 2000",0.411582
"September 27, 2000",0.414724
"September 28, 2000",0.414541
"September 29, 2000",0.406822
"October 2, 2000",0.406263
"October 3, 2000",0.405741
"October 4, 2000",0.40108
"October 5, 2000",0.402839
"October 6, 2000",0.401151
"October 9, 2000",0.402711
"October 10, 2000",0.404038
"October 11, 2000",0.405931
"October 12, 2000",0.397599
"October 13, 2000",0.39958
"October 16, 2000",0.397449
"October 17, 2000",0.393579
"October 18, 2000",0.39601
"October 19, 2000",0.393153
"October 20, 2000",0.40221
"October 23, 2000",0.40183
"October 24, 2000",0.40269
"October 25, 2000",0.401611
"October 26, 2000",0.39906
"October 27, 2000",0.39941
"October 30, 2000",0.405012
"October 31, 2000",0.394011
"November 1, 2000",0.39485
"November 2, 2000",0.39944
"November 3, 2000",0.39934
"November 6, 2000",0.40075
"November 7, 2000",0.397981
"November 8, 2000",0.39827
"November 9, 2000",0.396491
"November 10, 2000",0.40071
"November 13, 2000",0.394361
"November 14, 2000",0.397201
"November 15, 2000",0.39685
"November 16, 2000",0.39888
"November 17, 2000",0.40235
"November 20, 2000",0.395831
"November 21, 2000",0.3947
"November 22, 2000",0.397591
"November 23, 2000",0.39944
"November 24, 2000",0.39949
"November 27, 2000",0.40036
"November 28, 2000",0.406419
"November 29, 2000",0.405709
"November 30, 2000",0.404169
"December 1, 2000",0.415517
"December 4, 2000",0.422665
"December 5, 2000",0.423638
"December 6, 2000",0.423423
"December 7, 2000",0.4297
"December 8, 2000",0.42608
"December 11, 2000",0.423965
"December 12, 2000",0.421666
"December 13, 2000",0.421208
"December 14, 2000",0.422739
"December 15, 2000",0.428357
"December 18, 2000",0.4286
"December 19, 2000",0.4293
"December 20, 2000",0.434326
"December 21, 2000",0.43923
"December 22, 2000",0.439606
"December 25, 2000",0.441262
"December 26, 2000",0.442229
"December 27, 2000",0.442611
"December 28, 2000",0.441568
"December 29, 2000",0.439624
"January 1, 2001",0.44315
"January 2, 2001",0.442067
"January 3, 2001",0.447111
"January 4, 2001",0.446577
"January 5, 2001",0.450525
"January 8, 2001",0.453273
"January 9, 2001",0.444667
"January 10, 2001",0.44535
"January 11, 2001",0.445677
"January 12, 2001",0.450755
"January 15, 2001",0.441579
"January 16, 2001",0.445455
"January 17, 2001",0.444156
"January 18, 2001",0.44625
"January 19, 2001",0.446861
"January 22, 2001",0.448166
"January 23, 2001",0.447455
"January 24, 2001",0.444567
"January 25, 2001",0.433033
"January 26, 2001",0.434807
"January 29, 2001",0.436275
"January 30, 2001",0.435456
"January 31, 2001",0.44045
"February 1, 2001",0.444917
"February 2, 2001",0.45031
"February 5, 2001",0.446055
"February 6, 2001",0.442761
"February 7, 2001",0.443856
"February 8, 2001",0.43765
"February 9, 2001",0.432884
"February 12, 2001",0.436619
"February 13, 2001",0.435369
"February 14, 2001",0.43245
"February 15, 2001",0.425537
"February 16, 2001",0.4286
"February 19, 2001",0.4297
"February 20, 2001",0.427557
"February 21, 2001",0.428072
"February 22, 2001",0.427157
"February 23, 2001",0.429314
"February 26, 2001",0.43435
"February 27, 2001",0.432634
"February 28, 2001",0.43085
"March 1, 2001",0.431984
"March 2, 2001",0.437125
"March 5, 2001",0.431314
"March 6, 2001",0.430114
"March 7, 2001",0.425287
"March 8, 2001",0.421408
"March 9, 2001",0.424008
"March 12, 2001",0.419358
"March 13, 2001",0.417158
"March 14, 2001",0.41885
"March 15, 2001",0.411209
"March 16, 2001",0.408218
"March 19, 2001",0.4195
"March 20, 2001",0.421158
"March 21, 2001",0.418266
"March 22, 2001",0.412268
"March 23, 2001",0.414434
"March 26, 2001",0.407746
"March 27, 2001",0.409636
"March 28, 2001",0.410277
"March 29, 2001",0.4093
"March 30, 2001",0.402799
"April 2, 2001",0.39711
"April 3, 2001",0.40019
"April 4, 2001",0.402369
"April 5, 2001",0.404129
"April 6, 2001",0.404988
"April 9, 2001",0.406569
"April 10, 2001",0.40075
"April 11, 2001",0.402869
"April 12, 2001",0.405859
"April 13, 2001",0.408437
"April 16, 2001",0.410627
"April 17, 2001",0.404679
"April 18, 2001",0.40226
"April 19, 2001",0.40431
"April 20, 2001",0.410195
"April 23, 2001",0.410195
"April 24, 2001",0.411386
"April 25, 2001",0.410909
"April 26, 2001",0.410495
"April 27, 2001",0.412044
"April 30, 2001",0.411036
"May 1, 2001",0.413335
"May 2, 2001",0.418908
"May 3, 2001",0.422616
"May 4, 2001",0.420616
"May 7, 2001",0.42155
"May 8, 2001",0.420566
"May 9, 2001",0.418433
"May 10, 2001",0.424565
"May 11, 2001",0.42425
"May 14, 2001",0.422123
"May 15, 2001",0.419208
"May 16, 2001",0.418391
"May 17, 2001",0.4226
"May 18, 2001",0.424938
"May 21, 2001",0.428072
"May 22, 2001",0.426507
"May 23, 2001",0.424065
"May 24, 2001",0.419274
"May 25, 2001",0.423581
"May 28, 2001",0.423873
"May 29, 2001",0.42345
"May 30, 2001",0.421008
"May 31, 2001",0.416858
"June 1, 2001",0.409436
"June 4, 2001",0.409018
"June 5, 2001",0.4103
"June 6, 2001",0.411518
"June 7, 2001",0.413367
"June 8, 2001",0.416084
"June 11, 2001",0.419374
"June 12, 2001",0.4171
"June 13, 2001",0.418491
"June 14, 2001",0.4223
"June 15, 2001",0.417441
"June 18, 2001",0.416717
"June 19, 2001",0.414426
"June 20, 2001",0.414526
"June 21, 2001",0.41405
"June 22, 2001",0.412459
"June 25, 2001",0.4133
"June 26, 2001",0.414
"June 27, 2001",0.416992
"June 28, 2001",0.416675
"June 29, 2001",0.406188
"July 2, 2001",0.406547
"July 3, 2001",0.407019
"July 4, 2001",0.408368
"July 5, 2001",0.407578
"July 6, 2001",0.403329
"July 9, 2001",0.404198
"July 10, 2001",0.406887
"July 11, 2001",0.406178
"July 12, 2001",0.40455
"July 13, 2001",0.405619
"July 16, 2001",0.406659
"July 17, 2001",0.405378
"July 18, 2001",0.406787
"July 19, 2001",0.413984
"July 20, 2001",0.413526
"July 24, 2001",0.408918
"July 25, 2001",0.4119
"July 26, 2001",0.411885
"July 27, 2001",0.41185
"July 30, 2001",0.412294
"July 31, 2001",0.41235
"August 1, 2001",0.413026
"August 2, 2001",0.417042
"August 3, 2001",0.419024
"August 6, 2001",0.417791
"August 7, 2001",0.41939
"August 8, 2001",0.418408
"August 9, 2001",0.424073
"August 10, 2001",0.425315
"August 13, 2001",0.425357
"August 14, 2001",0.427757
"August 15, 2001",0.430385
"August 16, 2001",0.43332
"August 17, 2001",0.432214
"August 20, 2001",0.438831
"August 21, 2001",0.436406
"August 22, 2001",0.439262
"August 23, 2001",0.439762
"August 24, 2001",0.44103
"August 27, 2001",0.440406
"August 28, 2001",0.437812
"August 29, 2001",0.440612
"August 30, 2001",0.439374
"August 31, 2001",0.441373
"September 3, 2001",0.438962
"September 4, 2001",0.43675
"September 5, 2001",0.431277
"September 6, 2001",0.431964
"September 7, 2001",0.433513
"September 10, 2001",0.43442
"September 11, 2001",0.430421
"September 13, 2001",0.426857
"September 14, 2001",0.425037
"September 17, 2001",0.423573
"September 18, 2001",0.411318
"September 19, 2001",0.413043
"September 20, 2001",0.411418
"September 21, 2001",0.411318
"September 24, 2001",0.40205
"September 25, 2001",0.402029
"September 26, 2001",0.407028
"September 27, 2001",0.404338
"September 28, 2001",0.40137
"October 1, 2001",0.406897
"October 2, 2001",0.406238
"October 3, 2001",0.404897
"October 4, 2001",0.406897
"October 5, 2001",0.409686
"October 8, 2001",0.414284
"October 9, 2001",0.416225
"October 10, 2001",0.412459
"October 11, 2001",0.412943
"October 12, 2001",0.414426
"October 15, 2001",0.41974
"October 16, 2001",0.420916
"October 17, 2001",0.418491
"October 18, 2001",0.417825
"October 19, 2001",0.415892
"October 22, 2001",0.417025
"October 23, 2001",0.418341
"October 24, 2001",0.418658
"October 25, 2001",0.418041
"October 26, 2001",0.41195
"October 29, 2001",0.412318
"October 30, 2001",0.413934
"October 31, 2001",0.413176
"November 1, 2001",0.410777
"November 5, 2001",0.41475
"November 6, 2001",0.41595
"November 7, 2001",0.4205
"November 8, 2001",0.4195
"November 9, 2001",0.4202
"November 13, 2001",0.42215
"November 14, 2001",0.4213
"November 15, 2001",0.42
"November 16, 2001",0.41745
"November 19, 2001",0.41425
"November 20, 2001",0.41505
"November 21, 2001",0.4148
"November 22, 2001",0.41
"November 23, 2001",0.41015
"November 26, 2001",0.41025
"November 27, 2001",0.413
"November 28, 2001",0.4154
"November 29, 2001",0.41425
"November 30, 2001",0.4121
"December 3, 2001",0.41615
"December 4, 2001",0.41495
"December 5, 2001",0.41225
"December 6, 2001",0.41505
"December 7, 2001",0.41725
"December 10, 2001",0.41505
"December 11, 2001",0.4151
"December 12, 2001",0.41715
"December 13, 2001",0.4206
"December 14, 2001",0.4186
"December 17, 2001",0.41765
"December 18, 2001",0.41785
"December 19, 2001",0.41685
"December 20, 2001",0.4149
"December 21, 2001",0.4118
"December 24, 2001",0.41445
"December 26, 2001",0.4147
"December 27, 2001",0.416
"December 28, 2001",0.4155
"December 31, 2001",0.41525
"January 2, 2002",0.4158
"January 3, 2002",0.42245
"January 4, 2002",0.42585
"January 7, 2002",0.42905
"January 8, 2002",0.4275
"January 9, 2002",0.43075
"January 10, 2002",0.4283
"January 11, 2002",0.42615
"January 14, 2002",0.42435
"January 15, 2002",0.42245
"January 16, 2002",0.42415
"January 17, 2002",0.4211
"January 18, 2002",0.42145
"January 21, 2002",0.4246
"January 22, 2002",0.42735
"January 23, 2002",0.42925
"January 24, 2002",0.4266
"January 25, 2002",0.4271
"January 28, 2002",0.42365
"January 29, 2002",0.42225
"January 30, 2002",0.42065
"January 31, 2002",0.4163
"February 1, 2002",0.417
"February 4, 2002",0.41715
"February 5, 2002",0.4181
"February 6, 2002",0.41705
"February 7, 2002",0.417
"February 8, 2002",0.4169
"February 11, 2002",0.41795
"February 12, 2002",0.42015
"February 13, 2002",0.418
"February 14, 2002",0.4182
"February 15, 2002",0.42185
"February 18, 2002",0.42255
"February 19, 2002",0.42225
"February 20, 2002",0.42165
"February 21, 2002",0.4196
"February 22, 2002",0.41845
"February 25, 2002",0.41885
"February 26, 2002",0.41725
"February 27, 2002",0.41755
"February 28, 2002",0.41955
"March 1, 2002",0.4214
"March 4, 2002",0.42275
"March 5, 2002",0.42545
"March 6, 2002",0.42495
"March 7, 2002",0.4289
"March 8, 2002",0.4284
"March 11, 2002",0.43075
"March 12, 2002",0.42795
"March 13, 2002",0.42835
"March 14, 2002",0.42905
"March 18, 2002",0.4362
"March 19, 2002",0.43655
"March 20, 2002",0.4333
"March 21, 2002",0.43995
"March 22, 2002",0.4392
"March 25, 2002",0.43985
"March 26, 2002",0.4375
"March 27, 2002",0.43565
"March 28, 2002",0.4357
"March 29, 2002",0.4407
"April 1, 2002",0.4407
"April 2, 2002",0.4409
"April 3, 2002",0.4422
"April 4, 2002",0.44015
"April 5, 2002",0.4414
"April 8, 2002",0.43855
"April 9, 2002",0.4346
"April 10, 2002",0.4351
"April 11, 2002",0.4371
"April 12, 2002",0.44295
"April 15, 2002",0.4406
"April 16, 2002",0.4391
"April 17, 2002",0.44095
"April 18, 2002",0.4456
"April 19, 2002",0.44605
"April 22, 2002",0.4472
"April 23, 2002",0.4466
"April 24, 2002",0.44565
"April 25, 2002",0.44935
"April 26, 2002",0.4507
"April 29, 2002",0.44975
"April 30, 2002",0.448
"May 1, 2002",0.44755
"May 2, 2002",0.44805
"May 3, 2002",0.44515
"May 6, 2002",0.4489
"May 7, 2002",0.4487
"May 8, 2002",0.44835
"May 9, 2002",0.4493
"May 10, 2002",0.45135
"May 13, 2002",0.4533
"May 14, 2002",0.45625
"May 15, 2002",0.4559
"May 16, 2002",0.45815
"May 17, 2002",0.4605
"May 20, 2002",0.4637
"May 21, 2002",0.4668
"May 22, 2002",0.4682
"May 23, 2002",0.4729
"May 24, 2002",0.4683
"May 27, 2002",0.4711
"May 28, 2002",0.4738
"May 29, 2002",0.47645
"May 30, 2002",0.4768
"May 31, 2002",0.4749
"June 4, 2002",0.48595
"June 5, 2002",0.4896
"June 6, 2002",0.48865
"June 7, 2002",0.49115
"June 10, 2002",0.4873
"June 11, 2002",0.48665
"June 12, 2002",0.48865
"June 13, 2002",0.4928
"June 14, 2002",0.48765
"June 17, 2002",0.48415
"June 18, 2002",0.4842
"June 19, 2002",0.4877
"June 20, 2002",0.48695
"June 21, 2002",0.49105
"June 24, 2002",0.49665
"June 25, 2002",0.49255
"June 26, 2002",0.4932
"June 27, 2002",0.4895
"June 28, 2002",0.49095
"July 1, 2002",0.486
"July 2, 2002",0.48755
"July 3, 2002",0.4893
"July 4, 2002",0.4883
"July 5, 2002",0.4845
"July 9, 2002",0.49035
"July 10, 2002",0.49205
"July 11, 2002",0.4882
"July 12, 2002",0.4835
"July 15, 2002",0.4866
"July 17, 2002",0.4844
"July 18, 2002",0.482
"July 19, 2002",0.4827
"July 22, 2002",0.48775
"July 23, 2002",0.4805
"July 24, 2002",0.4742
"July 25, 2002",0.4693
"July 26, 2002",0.4682
"July 30, 2002",0.4695
"July 31, 2002",0.4678
"August 1, 2002",0.4651
"August 2, 2002",0.46195
"August 5, 2002",0.4636
"August 6, 2002",0.4574
"August 7, 2002",0.453
"August 8, 2002",0.45485
"August 9, 2002",0.4541
"August 12, 2002",0.4579
"August 13, 2002",0.46325
"August 14, 2002",0.4571
"August 15, 2002",0.46285
"August 16, 2002",0.4658
"August 19, 2002",0.468
"August 20, 2002",0.466
"August 21, 2002",0.4698
"August 22, 2002",0.46495
"August 23, 2002",0.4671
"August 26, 2002",0.4674
"August 27, 2002",0.4697
"August 28, 2002",0.47185
"August 29, 2002",0.46915
"August 30, 2002",0.46895
"September 2, 2002",0.47
"September 3, 2002",0.47
"September 4, 2002",0.4676
"September 5, 2002",0.4661
"September 6, 2002",0.46655
"September 9, 2002",0.47025
"September 11, 2002",0.46885
"September 12, 2002",0.47085
"September 13, 2002",0.4757
"September 16, 2002",0.4719
"September 17, 2002",0.4722
"September 18, 2002",0.4704
"September 19, 2002",0.47115
"September 20, 2002",0.4728
"September 23, 2002",0.4704
"September 24, 2002",0.46765
"September 25, 2002",0.4683
"September 26, 2002",0.4741
"September 27, 2002",0.4696
"September 30, 2002",0.47085
"October 1, 2002",0.46995
"October 2, 2002",0.47425
"October 3, 2002",0.47325
"October 4, 2002",0.4779
"October 7, 2002",0.47845
"October 8, 2002",0.4835
"October 9, 2002",0.48125
"October 10, 2002",0.48055
"October 11, 2002",0.47855
"October 14, 2002",0.4805
"October 15, 2002",0.4786
"October 16, 2002",0.48025
"October 17, 2002",0.48105
"October 18, 2002",0.48185
"October 22, 2002",0.4835
"October 23, 2002",0.4827
"October 24, 2002",0.4843
"October 25, 2002",0.48585
"October 28, 2002",0.48665
"October 29, 2002",0.48915
"October 30, 2002",0.48605
"October 31, 2002",0.48255
"November 5, 2002",0.4964
"November 6, 2002",0.49615
"November 7, 2002",0.4983
"November 8, 2002",0.49895
"November 11, 2002",0.49815
"November 12, 2002",0.4936
"November 13, 2002",0.4931
"November 14, 2002",0.4969
"November 15, 2002",0.49985
"November 18, 2002",0.49965
"November 19, 2002",0.49765
"November 20, 2002",0.4963
"November 21, 2002",0.49735
"November 22, 2002",0.50215
"November 25, 2002",0.51415
"November 26, 2002",0.4995
"November 27, 2002",0.4956
"November 28, 2002",0.49455
"November 29, 2002",0.4951
"December 2, 2002",0.4982
"December 3, 2002",0.49765
"December 4, 2002",0.498
"December 5, 2002",0.50105
"December 6, 2002",0.5012
"December 11, 2002",0.50385
"December 12, 2002",0.5029
"December 13, 2002",0.5085
"December 16, 2002",0.51265
"December 17, 2002",0.51455
"December 18, 2002",0.51765
"December 20, 2002",0.51655
"December 27, 2002",0.51655
"December 30, 2002",0.5217
"December 31, 2002",0.52335
"January 3, 2003",0.5228
"January 6, 2003",0.5284
"January 7, 2003",0.5314
"January 8, 2003",0.53025
"January 9, 2003",0.5329
"January 10, 2003",0.5325
"January 13, 2003",0.5394
"January 14, 2003",0.54165
"January 15, 2003",0.5388
"January 16, 2003",0.53905
"January 17, 2003",0.54455
"January 21, 2003",0.5502
"January 22, 2003",0.5476
"January 23, 2003",0.54225
"January 28, 2003",0.54915
"January 29, 2003",0.5476
"January 30, 2003",0.54925
